year,category,nominee_id,winner,title,song_title,award_type
1984,"Best Documentary, Short Subjects",22880,False,Spaces: The Architecture of Paul Rudolph,,Oscars
1984,"Best Effects, Sound Effects Editing",22176,True,The Right Stuff,,Oscars
1984,"Best Effects, Sound Effects Editing",22342,False,Star Wars: Episode VI - Return of the Jedi,,Oscars
1984,Best Film Editing,22941,True,The Right Stuff,,Oscars
1984,Best Film Editing,23097,True,The Right Stuff,,Oscars
1984,Best Film Editing,25177,True,The Right Stuff,,Oscars
1984,Best Film Editing,6184,True,The Right Stuff,,Oscars
1984,Best Film Editing,25141,True,The Right Stuff,,Oscars
1984,Best Film Editing,24586,False,Blue Thunder,,Oscars
1984,Best Film Editing,693,False,Blue Thunder,,Oscars
1984,Best Film Editing,25473,False,Flashdance,,Oscars
1984,Best Film Editing,24607,False,Flashdance,,Oscars
1984,Best Film Editing,24736,False,Silkwood,,Oscars
1984,Best Film Editing,24312,False,Terms of Endearment,,Oscars
1984,"Best Music, Original Score",12256,True,The Right Stuff,,Oscars
1984,"Best Music, Original Score",21777,False,Cross Creek,,Oscars
1984,"Best Music, Original Score",12098,False,Star Wars: Episode VI - Return of the Jedi,,Oscars
1984,"Best Music, Original Score",13085,False,Terms of Endearment,,Oscars
1984,"Best Music, Original Score",11976,False,Under Fire,,Oscars
1984,"Best Music, Original Song",12100,True,Flashdance,"For the song ""Flashdance...What a Feeling"".",Oscars
1984,"Best Music, Original Song",12960,True,Flashdance,"For the song ""Flashdance...What a Feeling"".",Oscars
1984,"Best Music, Original Song",12026,True,Flashdance,"For the song ""Flashdance...What a Feeling"".",Oscars
1984,"Best Music, Original Song",14124,False,Flashdance,"For the song ""Maniac"".",Oscars
1984,"Best Music, Original Song",13614,False,Flashdance,"For the song ""Maniac"".",Oscars
1984,"Best Music, Original Song",25113,False,Tender Mercies,"For the song ""Over You"".",Oscars
1984,"Best Music, Original Song",23457,False,Tender Mercies,"For the song ""Over You"".",Oscars
1984,"Best Music, Original Song",12277,False,Yentl,"For the song ""The Way He Makes Me Feel"".",Oscars
1984,"Best Music, Original Song",1445,False,Yentl,"For the song ""The Way He Makes Me Feel"".",Oscars
1984,"Best Music, Original Song",836,False,Yentl,"For the song ""The Way He Makes Me Feel"".",Oscars
1984,"Best Music, Original Song",12277,False,Yentl,"For the song ""Papa, Can You Hear Me?"".",Oscars
1984,"Best Music, Original Song",1445,False,Yentl,"For the song ""Papa, Can You Hear Me?"".",Oscars
1984,"Best Music, Original Song",836,False,Yentl,"For the song ""Papa, Can You Hear Me?"".",Oscars
1984,"Best Music, Original Song Score and Its Adaptation or Best Adaptation Score",12277,True,Yentl,,Oscars
1984,"Best Music, Original Song Score and Its Adaptation or Best Adaptation Score",1445,True,Yentl,,Oscars
1984,"Best Music, Original Song Score and Its Adaptation or Best Adaptation Score",836,True,Yentl,,Oscars
1984,"Best Music, Original Song Score and Its Adaptation or Best Adaptation Score",1012,False,The Sting II,,Oscars
1984,"Best Music, Original Song Score and Its Adaptation or Best Adaptation Score",12022,False,Trading Places,,Oscars
1984,Best Picture,349,True,Terms of Endearment,,Oscars
1984,Best Picture,23589,False,Tender Mercies,,Oscars
1984,Best Picture,25374,False,The Big Chill,,Oscars
1984,Best Picture,26149,False,The Dresser,,Oscars
1984,Best Picture,21645,False,The Right Stuff,,Oscars
1984,Best Picture,22456,False,The Right Stuff,,Oscars
1984,"Best Short Film, Animated",24893,True,Sundae in New York,,Oscars
1984,"Best Short Film, Animated",24354,False,Mickey's Christmas Carol,,Oscars
1984,"Best Short Film, Animated",10792,False,Sound of Sunshine - Sound of Rain,,Oscars
1984,"Best Short Film, Live Action",24913,True,Boys and Girls,,Oscars
1984,"Best Short Film, Live Action",22902,False,Goodie-Two-Shoes,,Oscars
1984,"Best Short Film, Live Action",1529,False,Overnight Sensation,,Oscars
1984,Best Sound,22081,True,The Right Stuff,,Oscars
1984,Best Sound,25338,True,The Right Stuff,,Oscars
1984,Best Sound,25713,True,The Right Stuff,,Oscars
1984,Best Sound,24259,True,The Right Stuff,,Oscars
1984,Best Sound,25536,False,Never Cry Wolf,,Oscars
1984,Best Sound,1535,False,Never Cry Wolf,,Oscars
1984,Best Sound,25713,False,Never Cry Wolf,,Oscars
1984,Best Sound,24806,False,Never Cry Wolf,,Oscars
1984,Best Sound,22342,False,Star Wars: Episode VI - Return of the Jedi,,Oscars
1984,Best Sound,6252,False,Star Wars: Episode VI - Return of the Jedi,,Oscars
1984,Best Sound,25713,False,Star Wars: Episode VI - Return of the Jedi,,Oscars
1984,Best Sound,21581,False,Star Wars: Episode VI - Return of the Jedi,,Oscars
1984,Best Sound,24522,False,Terms of Endearment,,Oscars
1984,Best Sound,23911,False,Terms of Endearment,,Oscars
1984,Best Sound,24722,False,Terms of Endearment,,Oscars
1984,Best Sound,21851,False,Terms of Endearment,,Oscars
1984,Best Sound,23939,False,WarGames,,Oscars
1984,Best Sound,22739,False,WarGames,,Oscars
1984,Best Sound,25128,False,WarGames,,Oscars
1984,Best Sound,22341,False,WarGames,,Oscars
1984,"Best Writing, Screenplay Based on Material from Another Medium",349,True,Terms of Endearment,,Oscars
1984,"Best Writing, Screenplay Based on Material from Another Medium",22002,False,Betrayal,,Oscars
1984,"Best Writing, Screenplay Based on Material from Another Medium",25206,False,Educating Rita,,Oscars
1984,"Best Writing, Screenplay Based on Material from Another Medium",22911,False,"Reuben, Reuben",,Oscars
1984,"Best Writing, Screenplay Based on Material from Another Medium",23469,False,The Dresser,,Oscars
1984,"Best Writing, Screenplay Written Directly for the Screen",2753,True,Tender Mercies,,Oscars
1984,"Best Writing, Screenplay Written Directly for the Screen",21245,False,Fanny and Alexander,,Oscars
1984,"Best Writing, Screenplay Written Directly for the Screen",21420,False,Silkwood,,Oscars
1984,"Best Writing, Screenplay Written Directly for the Screen",21917,False,Silkwood,,Oscars
1984,"Best Writing, Screenplay Written Directly for the Screen",21449,False,The Big Chill,,Oscars
1984,"Best Writing, Screenplay Written Directly for the Screen",22066,False,The Big Chill,,Oscars
1984,"Best Writing, Screenplay Written Directly for the Screen",24030,False,WarGames,,Oscars
1984,"Best Writing, Screenplay Written Directly for the Screen",24809,False,WarGames,,Oscars
1985,Best Actor in a Leading Role,287,True,Amadeus,,Oscars
1985,Best Actor in a Leading Role,422,False,Under the Volcano,,Oscars
1985,Best Actor in a Leading Role,133,False,Starman,,Oscars
1985,Best Actor in a Leading Role,621,False,The Killing Fields,,Oscars
1985,Best Actor in a Leading Role,463,False,Amadeus,,Oscars
1985,Best Actor in a Supporting Role,24675,True,The Killing Fields,,Oscars
1985,Best Actor in a Supporting Role,10546,False,A Soldier's Story,,Oscars
1985,Best Actor in a Supporting Role,211,False,Places in the Heart,,Oscars
1985,Best Actor in a Supporting Role,529,False,The Karate Kid,,Oscars
1985,Best Actor in a Supporting Role,25075,False,"Greystoke: The Legend of Tarzan, Lord of the Apes",,Oscars
1985,Best Actress in a Leading Role,167,True,Places in the Heart,,Oscars
1985,Best Actress in a Leading Role,486,False,Country,,Oscars
1985,Best Actress in a Leading Role,390,False,A Passage to India,,Oscars
1985,Best Actress in a Leading Role,261,False,The River,,Oscars
1985,Best Actress in a Leading Role,242,False,The Bostonians,,Oscars
1985,Best Actress in a Supporting Role,649,True,A Passage to India,,Oscars
1985,Best Actress in a Supporting Role,483,False,Swing Shift,,Oscars
1985,Best Actress in a Supporting Role,5054,False,The Pope of Greenwich Village,,Oscars
1985,Best Actress in a Supporting Role,144,False,The Natural,,Oscars
1985,Best Actress in a Supporting Role,10356,False,Places in the Heart,,Oscars
1985,Best Art Direction-Set Decoration,25880,True,Amadeus,,Oscars
1985,Best Art Direction-Set Decoration,22432,True,Amadeus,,Oscars
1985,Best Art Direction-Set Decoration,22248,False,2010: The Year We Make Contact,,Oscars
1985,Best Art Direction-Set Decoration,25442,False,2010: The Year We Make Contact,,Oscars
1985,Best Art Direction-Set Decoration,22214,False,A Passage to India,,Oscars
1985,Best Art Direction-Set Decoration,25271,False,A Passage to India,,Oscars
1985,Best Art Direction-Set Decoration,6279,False,The Cotton Club,,Oscars
1985,Best Art Direction-Set Decoration,2868,False,The Cotton Club,,Oscars
1985,Best Art Direction-Set Decoration,22209,False,The Natural,,Oscars
1985,Best Art Direction-Set Decoration,23284,False,The Natural,,Oscars
1985,Best Art Direction-Set Decoration,25986,False,The Natural,,Oscars
1985,Best Cinematography,24445,True,The Killing Fields,,Oscars
1985,Best Cinematography,21663,False,A Passage to India,,Oscars
1985,Best Cinematography,21703,False,Amadeus,,Oscars
1985,Best Cinematography,22749,False,The Natural,,Oscars
1985,Best Cinematography,21734,False,The River,,Oscars
1985,Best Costume Design,24911,True,Amadeus,,Oscars
1985,Best Costume Design,4929,False,2010: The Year We Make Contact,,Oscars
1985,Best Costume Design,24557,False,A Passage to India,,Oscars
1985,Best Costume Design,5604,False,Places in the Heart,,Oscars
1985,Best Costume Design,22038,False,The Bostonians,,Oscars
1985,Best Costume Design,22262,False,The Bostonians,,Oscars
1985,Best Director,21422,True,Amadeus,,Oscars
1985,Best Director,21290,False,A Passage to India,,Oscars
1985,Best Director,21389,False,Places in the Heart,,Oscars
1985,Best Director,23758,False,The Killing Fields,,Oscars
1985,Best Director,11986,False,Broadway Danny Rose,,Oscars
1985,"Best Documentary, Features",12894,True,The Times of Harvey Milk,,Oscars
1985,"Best Documentary, Features",25299,True,The Times of Harvey Milk,,Oscars
1985,"Best Documentary, Features",23363,False,High Schools,,Oscars
1985,"Best Documentary, Features",25468,False,High Schools,,Oscars
1985,"Best Documentary, Features",22820,False,In the Name of the People,,Oscars
1985,"Best Documentary, Features",22479,False,In the Name of the People,,Oscars
1985,"Best Documentary, Features",22783,False,Marlene,,Oscars
1985,"Best Documentary, Features",22241,False,Marlene,,Oscars
1985,"Best Documentary, Features",24369,False,Streetwise,,Oscars
1985,"Best Documentary, Short Subjects",23666,True,The Stone Carvers,,Oscars
1985,"Best Documentary, Short Subjects",25893,True,The Stone Carvers,,Oscars
1985,"Best Documentary, Short Subjects",21827,False,Code Gray: Ethical Dilemmas in Nursing,,Oscars
1985,"Best Documentary, Short Subjects",25267,False,Code Gray: Ethical Dilemmas in Nursing,,Oscars
1985,"Best Documentary, Short Subjects",23816,False,Recollections of Pavlovsk,,Oscars
1985,"Best Documentary, Short Subjects",22344,False,The Children of Soong Ching Ling,,Oscars
1985,"Best Documentary, Short Subjects",24139,False,The Children of Soong Ching Ling,,Oscars
1985,"Best Documentary, Short Subjects",23633,False,The Garden of Eden,,Oscars
1985,"Best Documentary, Short Subjects",25399,False,The Garden of Eden,,Oscars
1985,"Best Effects, Visual Effects",24618,True,Indiana Jones and the Temple of Doom,,Oscars
1985,"Best Effects, Visual Effects",24366,True,Indiana Jones and the Temple of Doom,,Oscars
1985,"Best Effects, Visual Effects",24879,True,Indiana Jones and the Temple of Doom,,Oscars
1985,"Best Effects, Visual Effects",23180,True,Indiana Jones and the Temple of Doom,,Oscars
1985,"Best Effects, Visual Effects",2527,False,2010: The Year We Make Contact,,Oscars
1985,"Best Effects, Visual Effects",23961,False,2010: The Year We Make Contact,,Oscars
1985,"Best Effects, Visual Effects",23744,False,2010: The Year We Make Contact,,Oscars
1985,"Best Effects, Visual Effects",6168,False,2010: The Year We Make Contact,,Oscars
1985,"Best Effects, Visual Effects",2527,False,Ghostbusters,,Oscars
1985,"Best Effects, Visual Effects",22307,False,Ghostbusters,,Oscars
1985,"Best Effects, Visual Effects",25846,False,Ghostbusters,,Oscars
1985,"Best Effects, Visual Effects",23141,False,Ghostbusters,,Oscars
1985,Best Film Editing,22489,True,The Killing Fields,,Oscars
1985,Best Film Editing,21290,False,A Passage to India,,Oscars
1985,Best Film Editing,22664,False,Amadeus,,Oscars
1985,Best Film Editing,22440,False,Amadeus,,Oscars
1985,Best Film Editing,22369,False,Romancing the Stone,,Oscars
1985,Best Film Editing,24586,False,Romancing the Stone,,Oscars
1985,Best Film Editing,24280,False,The Cotton Club,,Oscars
1985,Best Film Editing,24201,False,The Cotton Club,,Oscars
1985,Best Makeup,24062,True,Amadeus,,Oscars
1985,Best Makeup,21614,True,Amadeus,,Oscars
1985,Best Makeup,6723,False,2010: The Year We Make Contact,,Oscars
1985,Best Makeup,284,False,"Greystoke: The Legend of Tarzan, Lord of the Apes",,Oscars
1985,Best Makeup,2587,False,"Greystoke: The Legend of Tarzan, Lord of the Apes",,Oscars
1985,"Best Music, Original Score",12106,True,A Passage to India,,Oscars
1985,"Best Music, Original Score",12098,False,Indiana Jones and the Temple of Doom,,Oscars
1985,"Best Music, Original Score",917,False,The Natural,,Oscars
1985,"Best Music, Original Score",12098,False,The River,,Oscars
1985,"Best Music, Original Score",12284,False,Under the Volcano,,Oscars
1985,"Best Music, Original Song",962,True,The Woman in Red,"For the song ""I Just Called to Say I Love You"".",Oscars
1985,"Best Music, Original Song",12084,False,Against All Odds,"For the song ""Against All Odds (Take a Look at Me Now)"".",Oscars
1985,"Best Music, Original Song",14191,False,Footloose,"For the song ""Let's Hear It for the Boy"".",Oscars
1985,"Best Music, Original Song",13902,False,Footloose,"For the song ""Let's Hear It for the Boy"".",Oscars
1985,"Best Music, Original Song",13524,False,Footloose,"For the song ""Footloose"".",Oscars
1985,"Best Music, Original Song",13902,False,Footloose,"For the song ""Footloose"".",Oscars
1985,"Best Music, Original Song",13855,False,Ghostbusters,"For the song ""Ghostbusters"".",Oscars
1985,"Best Music, Original Song Score",12095,True,Purple Rain,,Oscars
1985,"Best Music, Original Song Score",12053,False,Songwriter,,Oscars
1985,"Best Music, Original Song Score",4765,False,The Muppets Take Manhattan,,Oscars
1985,Best Picture,26175,True,Amadeus,,Oscars
1985,Best Picture,22229,False,A Passage to India,,Oscars
1985,Best Picture,23260,False,A Passage to India,,Oscars
1985,Best Picture,23752,False,A Soldier's Story,,Oscars
1985,Best Picture,25322,False,A Soldier's Story,,Oscars
1985,Best Picture,24794,False,A Soldier's Story,,Oscars
1985,Best Picture,22801,False,Places in the Heart,,Oscars
1985,Best Picture,24975,False,The Killing Fields,,Oscars
1985,"Best Short Film, Animated",24514,True,Charade,,Oscars
1985,"Best Short Film, Animated",25289,False,Doctor DeSoto,,Oscars
1985,"Best Short Film, Animated",25537,False,Doctor DeSoto,,Oscars
1985,"Best Short Film, Animated",24822,False,Paradise,,Oscars
1985,"Best Short Film, Live Action",23614,True,Up,,Oscars
1985,"Best Short Film, Live Action",13832,False,Tales of Meeting and Parting,,Oscars
1985,"Best Short Film, Live Action",2984,False,Tales of Meeting and Parting,,Oscars
1985,"Best Short Film, Live Action",24260,False,The Painted Door,,Oscars
1985,"Best Short Film, Live Action",24913,False,The Painted Door,,Oscars
1985,Best Sound,22081,True,Amadeus,,Oscars
1985,Best Sound,25338,True,Amadeus,,Oscars
1985,Best Sound,1535,True,Amadeus,,Oscars
1985,Best Sound,24668,True,Amadeus,,Oscars
1985,Best Sound,23939,False,2010: The Year We Make Contact,,Oscars
1985,Best Sound,25128,False,2010: The Year We Make Contact,,Oscars
1985,Best Sound,22739,False,2010: The Year We Make Contact,,Oscars
1985,Best Sound,22384,False,2010: The Year We Make Contact,,Oscars
1985,Best Sound,23465,False,A Passage to India,,Oscars
1985,Best Sound,24054,False,A Passage to India,,Oscars
1985,Best Sound,22411,False,A Passage to India,,Oscars
1985,Best Sound,24526,False,A Passage to India,,Oscars
1985,Best Sound,25847,False,Dune,,Oscars
1985,Best Sound,24339,False,Dune,,Oscars
1985,Best Sound,24722,False,Dune,,Oscars
1985,Best Sound,25598,False,Dune,,Oscars
1985,Best Sound,21872,False,The River,,Oscars
1985,Best Sound,25712,False,The River,,Oscars
1985,Best Sound,24940,False,The River,,Oscars
