year	category	nominee	winner	film
1983	COSTUME DESIGN	William Ware Theiss	False	Heart Like a Wheel
1983	COSTUME DESIGN	Anne-Marie Marchand	False	The Return of Martin Guerre
1983	COSTUME DESIGN	Santo Loquasto	False	Zelig
1983	DIRECTING	Peter Yates	False	The Dresser
1983	DIRECTING	Ingmar Bergman	False	Fanny & Alexander
1983	DIRECTING	Mike Nichols	False	Silkwood
1983	DIRECTING	Bruce Beresford	False	Tender Mercies
1983	DIRECTING	James L. Brooks	True	Terms of Endearment
1983	DOCUMENTARY (Feature)	Richard Kotuk and Ara Chekmayan, Producers	False	Children of Darkness
1983	DOCUMENTARY (Feature)	Bob Connolly and Robin Anderson, Producers	False	First Contact
1983	DOCUMENTARY (Feature)	Emile Ardolino, Producer	True	He Makes Me Feel Like Dancin'
1983	DOCUMENTARY (Feature)	Michael Bryans and Tina Viljoen, Producers	False	The Profession of Arms
1983	DOCUMENTARY (Feature)	James Klein and Julia Reichert, Producers	False	Seeing Red
1983	DOCUMENTARY (Short Subject)	Cynthia Scott and Adam Symansky, Producers	True	Flamenco at 5:15
1983	DOCUMENTARY (Short Subject)	Vivienne Verdon-Roe and Eric Thiermann, Producers	False	In the Nuclear Shadow: What Can the Children Tell Us?
1983	DOCUMENTARY (Short Subject)	Arthur Dong, Producer	False	Sewing Woman
1983	DOCUMENTARY (Short Subject)	Robert Eisenhardt, Producer	False	Spaces: The Architecture of Paul Rudolph
1983	DOCUMENTARY (Short Subject)	Dea Brokman and Ilene Landis, Producers	False	You Are Free  (Ihr Zent Frei)
1983	FILM EDITING	Frank Morriss, Edward Abroms	False	Blue Thunder
1983	FILM EDITING	Bud Smith, Walt Mulconery	False	Flashdance
1983	FILM EDITING	Glenn Farr, Lisa Fruchtman, Stephen A. Rotter, Douglas Stewart, Tom Rolf	True	The Right Stuff
1983	FILM EDITING	Sam O'Steen	False	Silkwood
1983	FILM EDITING	Richard Marks	False	Terms of Endearment
1983	FOREIGN LANGUAGE FILM	Spain	False	Carmen
1983	FOREIGN LANGUAGE FILM	France	False	Entre Nous
1983	FOREIGN LANGUAGE FILM	Sweden	True	Fanny & Alexander
1983	FOREIGN LANGUAGE FILM	Hungary	False	Job's Revolt
1983	FOREIGN LANGUAGE FILM	Algeria	False	Le Bal
1983	MUSIC (Original Score)	Leonard Rosenman	False	Cross Creek
1983	MUSIC (Original Score)	John Williams	False	Return of the Jedi
1983	MUSIC (Original Score)	Bill Conti	True	The Right Stuff
1983	MUSIC (Original Score)	Michael Gore	False	Terms of Endearment
1983	MUSIC (Original Score)	Jerry Goldsmith	False	Under Fire
1983	MUSIC (Original Song Score or Adaptation Score)	Adaptation Score by Lalo Schifrin	False	The Sting II
1983	MUSIC (Original Song Score or Adaptation Score)	Adaptation Score by Elmer Bernstein	False	Trading Places
1983	MUSIC (Original Song Score or Adaptation Score)	Song Score by Michel Legrand, Alan Bergman and Marilyn Bergman	True	Yentl
1983	MUSIC (Original Song)	Music by Giorgio Moroder; Lyric by Keith Forsey and Irene Cara	True	Flashdance
1983	MUSIC (Original Song)	Music and Lyric by Michael Sembello and Dennis Matkosky	False	Flashdance
1983	MUSIC (Original Song)	Music and Lyric by Austin Roberts and Bobby Hart	False	Tender Mercies
1983	MUSIC (Original Song)	Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman	False	Yentl
1983	MUSIC (Original Song)	Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman	False	Yentl
1983	BEST PICTURE	Michael Shamberg, Producer	False	The Big Chill
1983	BEST PICTURE	Peter Yates, Producer	False	The Dresser
1983	BEST PICTURE	Irwin Winkler and Robert Chartoff, Producers	False	The Right Stuff
1983	BEST PICTURE	Philip S. Hobel, Producer	False	Tender Mercies
1983	BEST PICTURE	James L. Brooks, Producer	True	Terms of Endearment
1983	SHORT FILM (Animated)	Burny Mattinson, Producer	False	Mickey's Christmas Carol
1983	SHORT FILM (Animated)	Eda Godel Hallinan, Producer	False	Sound of Sunshine - Sound of Rain
1983	SHORT FILM (Animated)	Jimmy Picker, Producer	True	Sundae in New York
1983	SHORT FILM (Live Action)	Janice L. Platt, Producer	True	Boys and Girls
1983	SHORT FILM (Live Action)	Ian Emes, Producer	False	Goodie-Two-Shoes
1983	SHORT FILM (Live Action)	Jon N. Bloom, Producer	False	Overnight Sensation
1983	SOUND	Alan R. Splet, Todd Boekelheide, Randy Thom, David Parker	False	Never Cry Wolf
1983	SOUND	Ben Burtt, Gary Summers, Randy Thom, Tony Dawe	False	Return of the Jedi
1983	SOUND	Mark Berger, Tom Scott, Randy Thom, David MacMillan	True	The Right Stuff
1983	SOUND	Donald O. Mitchell, Rick Kline, Kevin O'Connell, Jim Alexander	False	Terms of Endearment
1983	SOUND	Michael J. Kohut, Carlos de Larios, Aaron Rochin, Willie D. Burton	False	WarGames
1983	SOUND EFFECTS EDITING	Ben Burtt	False	Return of the Jedi
1983	SOUND EFFECTS EDITING	Jay Boekelheide	True	The Right Stuff
1983	WRITING (Screenplay Based on Material from Another Medium)	Harold Pinter	False	Betrayal
1983	WRITING (Screenplay Based on Material from Another Medium)	Ronald Harwood	False	The Dresser
1983	WRITING (Screenplay Based on Material from Another Medium)	Willy Russell	False	Educating Rita
1983	WRITING (Screenplay Based on Material from Another Medium)	Julius J. Epstein	False	Reuben, Reuben
1983	WRITING (Screenplay Based on Material from Another Medium)	James L. Brooks	True	Terms of Endearment
1983	WRITING (Screenplay Written Directly for the Screen)	Lawrence Kasdan, Barbara Benedek	False	The Big Chill
1983	WRITING (Screenplay Written Directly for the Screen)	Ingmar Bergman	False	Fanny & Alexander
1983	WRITING (Screenplay Written Directly for the Screen)	Nora Ephron, Alice Arlen	False	Silkwood
1983	WRITING (Screenplay Written Directly for the Screen)	Horton Foote	True	Tender Mercies
1983	WRITING (Screenplay Written Directly for the Screen)	Lawrence Lasker, Walter F. Parkes	False	WarGames
1983	SPECIAL ACHIEVEMENT AWARD (Visual Effects)	Richard Edlund, Dennis Muren, Ken Ralston, Phil Tippett	True	Return of the Jedi
1983	JEAN HERSHOLT HUMANITARIAN AWARD	M. J. Frankovich	True	
1984	ACTOR IN A LEADING ROLE	F. Murray Abraham	True	Amadeus
1984	ACTOR IN A LEADING ROLE	Jeff Bridges	False	Starman
1984	ACTOR IN A LEADING ROLE	Albert Finney	False	Under the Volcano
1984	ACTOR IN A LEADING ROLE	Tom Hulce	False	Amadeus
1984	ACTOR IN A LEADING ROLE	Sam Waterston	False	The Killing Fields
1984	ACTOR IN A SUPPORTING ROLE	Adolph Caesar	False	A Soldier's Story
1984	ACTOR IN A SUPPORTING ROLE	John Malkovich	False	Places in the Heart
1984	ACTOR IN A SUPPORTING ROLE	Noriyuki 'Pat' Morita	False	The Karate Kid
1984	ACTOR IN A SUPPORTING ROLE	Haing S. Ngor	True	The Killing Fields
1984	ACTOR IN A SUPPORTING ROLE	Ralph Richardson	False	Greystoke: The Legend of Tarzan, Lord of the Apes
1984	ACTRESS IN A LEADING ROLE	Judy Davis	False	A Passage to India
1984	ACTRESS IN A LEADING ROLE	Sally Field	True	Places in the Heart
1984	ACTRESS IN A LEADING ROLE	Jessica Lange	False	Country
1984	ACTRESS IN A LEADING ROLE	Vanessa Redgrave	False	The Bostonians
1984	ACTRESS IN A LEADING ROLE	Sissy Spacek	False	The River
1984	ACTRESS IN A SUPPORTING ROLE	Peggy Ashcroft	True	A Passage to India
1984	ACTRESS IN A SUPPORTING ROLE	Glenn Close	False	The Natural
1984	ACTRESS IN A SUPPORTING ROLE	Lindsay Crouse	False	Places in the Heart
1984	ACTRESS IN A SUPPORTING ROLE	Christine Lahti	False	Swing Shift
1984	ACTRESS IN A SUPPORTING ROLE	Geraldine Page	False	The Pope of Greenwich Village
1984	ART DIRECTION	Art Direction:  Patrizia Von Brandenstein;  Set Decoration:  Karel Cerny	True	Amadeus
1984	ART DIRECTION	Art Direction:  Richard Sylbert;  Set Decoration:  George Gaines, Les Bloom	False	The Cotton Club
1984	ART DIRECTION	Art Direction:  Angelo Graham, Mel Bourne, James J. Murakami, Speed Hopkins;  Set Decoration:  Bruce Weintraub	False	The Natural
1984	ART DIRECTION	Art Direction:  John Box, Leslie Tomkins;  Set Decoration:  Hugh Scaife	False	A Passage to India
1984	ART DIRECTION	Art Direction:  Albert Brenner;  Set Decoration:  Rick Simpson	False	2010
1984	CINEMATOGRAPHY	Miroslav Ondricek	False	Amadeus
1984	CINEMATOGRAPHY	Chris Menges	True	The Killing Fields
1984	CINEMATOGRAPHY	Caleb Deschanel	False	The Natural
1984	CINEMATOGRAPHY	Ernest Day	False	A Passage to India
1984	CINEMATOGRAPHY	Vilmos Zsigmond	False	The River
1984	COSTUME DESIGN	Theodor Pistek	True	Amadeus
1984	COSTUME DESIGN	Jenny Beavan, John Bright	False	The Bostonians
1984	COSTUME DESIGN	Judy Moorcroft	False	A Passage to India
1984	COSTUME DESIGN	Ann Roth	False	Places in the Heart
1984	COSTUME DESIGN	Patricia Norris	False	2010
1984	DIRECTING	Milos Forman	True	Amadeus
1984	DIRECTING	Woody Allen	False	Broadway Danny Rose
1984	DIRECTING	Roland Joffé	False	The Killing Fields
1984	DIRECTING	David Lean	False	A Passage to India
1984	DIRECTING	Robert Benton	False	Places in the Heart
1984	DOCUMENTARY (Feature)	Charles Guggenheim and Nancy Sloss, Producers	False	High Schools
1984	DOCUMENTARY (Feature)	Alex W. Drehsler and Frank Christopher, Producers	False	In the Name of the People
1984	DOCUMENTARY (Feature)	Karel Dirka and Zev Braun, Producers	False	Marlene
1984	DOCUMENTARY (Feature)	Cheryl McCall, Producer	False	Streetwise
1984	DOCUMENTARY (Feature)	Robert Epstein and Richard Schmiechen, Producers	True	The Times of Harvey Milk
1984	DOCUMENTARY (Short Subject)	Gary Bush and Paul T.K. Lin, Producers	False	The Children of Soong Ching Ling
1984	DOCUMENTARY (Short Subject)	Ben Achtenberg and Joan Sawyer, Producers	False	Code Gray: Ethical Dilemmas in Nursing
1984	DOCUMENTARY (Short Subject)	Lawrence R. Hott and Roger M. Sherman, Producers	False	The Garden of Eden
1984	DOCUMENTARY (Short Subject)	Irina Kalinina, Producer	False	Recollections of Pavlovsk
1984	DOCUMENTARY (Short Subject)	Marjorie Hunt and Paul Wagner, Producers	True	The Stone Carvers
1984	FILM EDITING	Nena Danevic, Michael Chandler	False	Amadeus
1984	FILM EDITING	Barry Malkin, Robert Q. Lovett	False	The Cotton Club
1984	FILM EDITING	Jim Clark	True	The Killing Fields
1984	FILM EDITING	David Lean	False	A Passage to India
1984	FILM EDITING	Donn Cambern, Frank Morriss	False	Romancing the Stone
1984	FOREIGN LANGUAGE FILM	Israel	False	Beyond the Walls
1984	FOREIGN LANGUAGE FILM	Argentina	False	Camila
1984	FOREIGN LANGUAGE FILM	Switzerland	True	Dangerous Moves
1984	FOREIGN LANGUAGE FILM	Spain	False	Double Feature
1984	FOREIGN LANGUAGE FILM	Union of Soviet Socialist Republics	False	Wartime Romance
1984	MAKEUP	Paul LeBlanc, Dick Smith	True	Amadeus
1984	MAKEUP	Rick Baker, Paul Engelen	False	Greystoke: The Legend of Tarzan, Lord of the Apes
1984	MAKEUP	Michael Westmore	False	2010
1984	MUSIC (Original Score)	John Williams	False	Indiana Jones and the Temple of Doom
1984	MUSIC (Original Score)	Randy Newman	False	The Natural
1984	MUSIC (Original Score)	Maurice Jarre	True	A Passage to India
1984	MUSIC (Original Score)	John Williams	False	The River
1984	MUSIC (Original Score)	Alex North	False	Under the Volcano
1984	MUSIC (Original Song Score)	Jeff Moss	False	The Muppets Take Manhattan
1984	MUSIC (Original Song Score)	Prince	True	Purple Rain
1984	MUSIC (Original Song Score)	Kris Kristofferson	False	Songwriter
1984	MUSIC (Original Song)	Music and Lyric by Phil Collins	False	Against All Odds
1984	MUSIC (Original Song)	Music and Lyric by Kenny Loggins and Dean Pitchford	False	Footloose
1984	MUSIC (Original Song)	Music and Lyric by Ray Parker, Jr.	False	Ghostbusters
1984	MUSIC (Original Song)	Music and Lyric by Stevie Wonder	True	The Woman in Red
1984	MUSIC (Original Song)	Music and Lyric by Tom Snow and Dean Pitchford	False	Footloose
1984	BEST PICTURE	Saul Zaentz, Producer	True	Amadeus
1984	BEST PICTURE	David Puttnam, Producer	False	The Killing Fields
1984	BEST PICTURE	John Brabourne and Richard Goodwin, Producers	False	A Passage to India
1984	BEST PICTURE	Arlene Donovan, Producer	False	Places in the Heart
1984	BEST PICTURE	Norman Jewison, Ronald L. Schwary and Patrick Palmer, Producers	False	A Soldier's Story
1984	SHORT FILM (Animated)	Jon Minnis, Producer	True	Charade
1984	SHORT FILM (Animated)	Morton Schindel and Michael Sporn, Producers	False	Doctor De Soto
1984	SHORT FILM (Animated)	Ishu Patel, Producer	False	Paradise
1984	SHORT FILM (Live Action)	Michael MacMillan and Janice L. Platt, Producers	False	The Painted Door
1984	SHORT FILM (Live Action)	Sharon Oreck and Lesli Linka Glatter, Producers	False	Tales of Meeting and Parting
1984	SHORT FILM (Live Action)	Mike Hoover, Producer	True	Up
1984	SOUND	Mark Berger, Tom Scott, Todd Boekelheide, Chris Newman	True	Amadeus
1984	SOUND	Bill Varney, Steve Maslow, Kevin O'Connell, Nelson Stoll	False	Dune
1984	SOUND	Graham V. Hartstone, Nicolas Le Messurier, Michael A. Carter, John Mitchell	False	A Passage to India
1984	SOUND	Nick Alphin, Robert Thirlwell, Richard Portman, David Ronne	False	The River
1984	SOUND	Michael J. Kohut, Aaron Rochin, Carlos De Larios, Gene S. Cantamessa	False	2010
1984	VISUAL EFFECTS	Richard Edlund, John Bruno, Mark Vargo, Chuck Gaspar	False	Ghostbusters
1984	VISUAL EFFECTS	Dennis Muren, Michael McAlister, Lorne Peterson, George Gibbs	True	Indiana Jones and the Temple of Doom
1984	VISUAL EFFECTS	Richard Edlund, Neil Krepela, George Jenson, Mark Stetson	False	2010
1984	WRITING (Screenplay Based on Material from Another Medium)	Peter Shaffer	True	Amadeus
1984	WRITING (Screenplay Based on Material from Another Medium)	P.H. Vazak, Michael Austin	False	Greystoke: The Legend of Tarzan, Lord of the Apes
1984	WRITING (Screenplay Based on Material from Another Medium)	Bruce Robinson	False	The Killing Fields
1984	WRITING (Screenplay Based on Material from Another Medium)	David Lean	False	A Passage to India
1984	WRITING (Screenplay Based on Material from Another Medium)	Charles Fuller	False	A Soldier's Story
1984	WRITING (Screenplay Written Directly for the Screen)	Screenplay by Daniel Petrie, Jr.;  Story by Danilo Bach, Daniel Petrie, Jr.	False	Beverly Hills Cop
1984	WRITING (Screenplay Written Directly for the Screen)	Woody Allen	False	Broadway Danny Rose
1984	WRITING (Screenplay Written Directly for the Screen)	Gregory Nava, Anna Thomas	False	El Norte
1984	WRITING (Screenplay Written Directly for the Screen)	Robert Benton	True	Places in the Heart
1984	WRITING (Screenplay Written Directly for the Screen)	Screenplay by Lowell Ganz, Babaloo Mandel, Bruce Jay Friedman;  Screen Story by Bruce Jay Friedman;  Based on a story by Brian Grazer	False	Splash
1984	SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing)	Kay Rose	True	The River
1984	JEAN HERSHOLT HUMANITARIAN AWARD	David L. Wolper	True	
1985	ACTOR IN A LEADING ROLE	Harrison Ford	False	Witness
1985	ACTOR IN A LEADING ROLE	James Garner	False	Murphy's Romance
1985	ACTOR IN A LEADING ROLE	William Hurt	True	Kiss of the Spider Woman
1985	ACTOR IN A LEADING ROLE	Jack Nicholson	False	Prizzi's Honor
1985	ACTOR IN A LEADING ROLE	Jon Voight	False	Runaway Train
1985	ACTOR IN A SUPPORTING ROLE	Don Ameche	True	Cocoon
1985	ACTOR IN A SUPPORTING ROLE	Klaus Maria Brandauer	False	Out of Africa
1985	ACTOR IN A SUPPORTING ROLE	William Hickey	False	Prizzi's Honor
1985	ACTOR IN A SUPPORTING ROLE	Robert Loggia	False	Jagged Edge
1985	ACTOR IN A SUPPORTING ROLE	Eric Roberts	False	Runaway Train
1985	ACTRESS IN A LEADING ROLE	Anne Bancroft	False	Agnes of God
1985	ACTRESS IN A LEADING ROLE	Whoopi Goldberg	False	The Color Purple
1985	ACTRESS IN A LEADING ROLE	Jessica Lange	False	Sweet Dreams
1985	ACTRESS IN A LEADING ROLE	Geraldine Page	True	The Trip to Bountiful
1985	ACTRESS IN A LEADING ROLE	Meryl Streep	False	Out of Africa
1985	ACTRESS IN A SUPPORTING ROLE	Margaret Avery	False	The Color Purple
1985	ACTRESS IN A SUPPORTING ROLE	Anjelica Huston	True	Prizzi's Honor
1985	ACTRESS IN A SUPPORTING ROLE	Amy Madigan	False	Twice in a Lifetime
1985	ACTRESS IN A SUPPORTING ROLE	Meg Tilly	False	Agnes of God
1985	ACTRESS IN A SUPPORTING ROLE	Oprah Winfrey	False	The Color Purple
1985	ART DIRECTION	Art Direction:  Norman Garwood;  Set Decoration:  Maggie Gray	False	Brazil
1985	ART DIRECTION	Art Direction:  J. Michael Riva, Robert W. Welch;  Set Decoration:  Linda DeScenna	False	The Color Purple
1985	ART DIRECTION	Art Direction:  Stephen Grimes;  Set Decoration:  Josie MacAvin	True	Out of Africa
1985	ART DIRECTION	Art Direction:  Yoshiro Muraki, Shinobu Muraki	False	Ran
1985	ART DIRECTION	Art Direction:  Stan Jolley;  Set Decoration:  John Anderson	False	Witness
1985	CINEMATOGRAPHY	Allen Daviau	False	The Color Purple
1985	CINEMATOGRAPHY	William A. Fraker	False	Murphy's Romance
1985	CINEMATOGRAPHY	David Watkin	True	Out of Africa
1985	CINEMATOGRAPHY	Takao Saito, Masaharu Ueda, Asakazu Nakai	False	Ran
1985	CINEMATOGRAPHY	John Seale	False	Witness
1985	COSTUME DESIGN	Aggie Guerard Rodgers	False	The Color Purple
1985	COSTUME DESIGN	Albert Wolsky	False	The Journey of Natty Gann
1985	COSTUME DESIGN	Milena Canonero	False	Out of Africa
1985	COSTUME DESIGN	Donfeld	False	Prizzi's Honor
1985	COSTUME DESIGN	Emi Wada	True	Ran
1985	DIRECTING	Hector Babenco	False	Kiss of the Spider Woman
1985	DIRECTING	Sydney Pollack	True	Out of Africa
1985	DIRECTING	John Huston	False	Prizzi's Honor
1985	DIRECTING	Akira Kurosawa	False	Ran
1985	DIRECTING	Peter Weir	False	Witness
1985	DOCUMENTARY (Feature)	Maria Florio and Victoria Mudd, Producers	True	Broken Rainbow
1985	DOCUMENTARY (Feature)	Susana Muñoz and Lourdes Portillo, Producers	False	Las Madres--The Mothers of Plaza de Mayo
1985	DOCUMENTARY (Feature)	Japhet Asher, Producer	False	Soldiers in Hiding
1985	DOCUMENTARY (Feature)	Ken Burns and Buddy Squires, Producers	False	The Statue of Liberty
1985	DOCUMENTARY (Feature)	Steven Okazaki, Producer	False	Unfinished Business
1985	DOCUMENTARY (Short Subject)	Robert Gardner, Producer	False	The Courage to Care
1985	DOCUMENTARY (Short Subject)	Michael Crowley and James Wolpaw, Producers	False	Keats and His Nightingale: A Blind Date
1985	DOCUMENTARY (Short Subject)	Barbara Willis Sweete, Producer	False	Making Overtures--The Story of a Community Orchestra
1985	DOCUMENTARY (Short Subject)	David Goodman, Producer	True	Witness to War: Dr. Charlie Clements
1985	DOCUMENTARY (Short Subject)	Alan Edelstein, Producer	False	The Wizard of the Strings
1985	FILM EDITING	John Bloom	False	A Chorus Line
1985	FILM EDITING	Fredric Steinkamp, William Steinkamp, Pembroke Herring, Sheldon Kahn	False	Out of Africa
1985	FILM EDITING	Rudi Fehr, Kaja Fehr	False	Prizzi's Honor
1985	FILM EDITING	Henry Richardson	False	Runaway Train
1985	FILM EDITING	Thom Noble	True	Witness
1985	FOREIGN LANGUAGE FILM	Federal Republic of Germany	False	Angry Harvest
1985	FOREIGN LANGUAGE FILM	Hungary	False	Colonel Redl
1985	FOREIGN LANGUAGE FILM	Argentina	True	The Official Story
1985	FOREIGN LANGUAGE FILM	France	False	Three Men and a Cradle
1985	FOREIGN LANGUAGE FILM	Yugoslavia	False	When Father Was Away on Business
1985	MAKEUP	Ken Chase	False	The Color Purple
1985	MAKEUP	Michael Westmore, Zoltan Elek	True	Mask
1985	MAKEUP	Carl Fullerton	False	Remo Williams: The Adventure Begins
1985	MUSIC (Original Score)	Georges Delerue	False	Agnes of God
1985	MUSIC (Original Score)	Quincy Jones, Jeremy Lubbock, Rod Temperton, Caiphus Semenya, Andrae Crouch, Chris Boardman, Jorge Calandrelli, Joel Rosenbaum, Fred Steiner, Jack Hayes, Jerry Hey, Randy Kerber	False	The Color Purple
1985	MUSIC (Original Score)	John Barry	True	Out of Africa
1985	MUSIC (Original Score)	Bruce Broughton	False	Silverado
1985	MUSIC (Original Score)	Maurice Jarre	False	Witness
1985	MUSIC (Original Song)	Music by Quincy Jones and Rod Temperton; Lyric by Quincy Jones, Rod Temperton and Lionel Richie	False	The Color Purple
1985	MUSIC (Original Song)	Music by Chris Hayes and Johnny Colla; Lyric by Huey Lewis	False	Back to the Future
1985	MUSIC (Original Song)	Music and Lyric by Lionel Richie	True	White Nights
1985	MUSIC (Original Song)	Music and Lyric by Stephen Bishop	False	White Nights
1985	MUSIC (Original Song)	Music by Marvin Hamlisch; Lyric by Edward Kleban	False	A Chorus Line
